device_name,device_type,eq_variant,data_source,score_before_eq,score_with_eq,preamp_db,num_filters,filter_index,filter_type,fc_hz,gain_db,q,generator_version,generated_at,source_file
JBL Endurance Run 2,headphone,flat,,,,-1.4,7,7,PK,3759.0,-4.83,1.26,,,headphone_eq/JBL Endurance Run 2/iir-autoeq-flat.txt
JBL Endurance Run 2,headphone,score,,,,-1.4,7,1,PK,92.0,1.21,2.52,,,headphone_eq/JBL Endurance Run 2/iir-autoeq-score.txt
JBL Endurance Run 2,headphone,score,,,,-1.4,7,2,PK,99.0,-4.82,0.7,,,headphone_eq/JBL Endurance Run 2/iir-autoeq-score.txt
JBL Endurance Run 2,headphone,score,,,,-1.4,7,3,PK,296.0,-4.02,1.23,,,headphone_eq/JBL Endurance Run 2/iir-autoeq-score.txt
JBL Endurance Run 2,headphone,score,,,,-1.4,7,4,PK,355.0,1.67,2.4,,,headphone_eq/JBL Endurance Run 2/iir-autoeq-score.txt
JBL Endurance Run 2,headphone,score,,,,-1.4,7,5,PK,700.0,2.13,1.62,,,headphone_eq/JBL Endurance Run 2/iir-autoeq-score.txt
JBL Endurance Run 2,headphone,score,,,,-1.4,7,6,PK,3273.0,3.14,4.64,,,headphone_eq/JBL Endurance Run 2/iir-autoeq-score.txt
JBL Endurance Run 2,headphone,score,,,,-1.4,7,7,PK,3275.0,-4.64,1.65,,,headphone_eq/JBL Endurance Run 2/iir-autoeq-score.txt
JH Audio JH Audio custom made IEM,headphone,flat,,,,-6.0,7,1,PK,61.0,1.76,2.57,,,headphone_eq/JH Audio JH Audio custom made IEM/iir-autoeq-flat.txt
JH Audio JH Audio custom made IEM,headphone,flat,,,,-6.0,7,2,PK,132.0,-2.97,2.74,,,headphone_eq/JH Audio JH Audio custom made IEM/iir-autoeq-flat.txt
JH Audio JH Audio custom made IEM,headphone,flat,,,,-6.0,7,3,PK,133.0,2.42,2.55,,,headphone_eq/JH Audio JH Audio custom made IEM/iir-autoeq-flat.txt
JH Audio JH Audio custom made IEM,headphone,flat,,,,-6.0,7,4,PK,315.0,-7.13,0.51,,,headphone_eq/JH Audio JH Audio custom made IEM/iir-autoeq-flat.txt
JH Audio JH Audio custom made IEM,headphone,flat,,,,-6.0,7,5,PK,1316.0,-1.6,3.15,,,headphone_eq/JH Audio JH Audio custom made IEM/iir-autoeq-flat.txt
JH Audio JH Audio custom made IEM,headphone,flat,,,,-6.0,7,6,PK,2150.0,3.53,2.61,,,headphone_eq/JH Audio JH Audio custom made IEM/iir-autoeq-flat.txt
JH Audio JH Audio custom made IEM,headphone,flat,,,,-6.0,7,7,PK,3279.0,5.71,1.04,,,headphone_eq/JH Audio JH Audio custom made IEM/iir-autoeq-flat.txt
JH Audio JH Audio custom made IEM,headphone,score,,,,-6.0,7,1,PK,60.0,1.65,2.5,,,headphone_eq/JH Audio JH Audio custom made IEM/iir-autoeq-score.txt
JH Audio JH Audio custom made IEM,headphone,score,,,,-6.0,7,2,PK,160.0,-2.15,1.37,,,headphone_eq/JH Audio JH Audio custom made IEM/iir-autoeq-score.txt
JH Audio JH Audio custom made IEM,headphone,score,,,,-6.0,7,3,PK,162.0,1.26,2.78,,,headphone_eq/JH Audio JH Audio custom made IEM/iir-autoeq-score.txt
JH Audio JH Audio custom made IEM,headphone,score,,,,-6.0,7,4,PK,337.0,-6.36,0.52,,,headphone_eq/JH Audio JH Audio custom made IEM/iir-autoeq-score.txt
JH Audio JH Audio custom made IEM,headphone,score,,,,-6.0,7,5,PK,1084.0,-0.63,2.61,,,headphone_eq/JH Audio JH Audio custom made IEM/iir-autoeq-score.txt
JH Audio JH Audio custom made IEM,headphone,score,,,,-6.0,7,6,PK,2186.0,4.46,3.73,,,headphone_eq/JH Audio JH Audio custom made IEM/iir-autoeq-score.txt
JH Audio JH Audio custom made IEM,headphone,score,,,,-6.0,7,7,PK,3444.0,5.95,1.41,,,headphone_eq/JH Audio JH Audio custom made IEM/iir-autoeq-score.txt
Kennerton Rognir,headphone,flat,,,,-5.9,7,1,PK,60.0,5.05,1.93,,,headphone_eq/Kennerton Rognir/iir-autoeq-flat.txt
Kennerton Rognir,headphone,flat,,,,-5.9,7,2,PK,62.0,-2.25,1.66,,,headphone_eq/Kennerton Rognir/iir-autoeq-flat.txt
Kennerton Rognir,headphone,flat,,,,-5.9,7,3,PK,204.0,5.34,2.39,,,headphone_eq/Kennerton Rognir/iir-autoeq-flat.txt
Kennerton Rognir,headphone,flat,,,,-5.9,7,4,PK,574.0,-1.15,0.5,,,headphone_eq/Kennerton Rognir/iir-autoeq-flat.txt
Kennerton Rognir,headphone,flat,,,,-5.9,7,5,PK,657.0,2.03,3.71,,,headphone_eq/Kennerton Rognir/iir-autoeq-flat.txt
Kennerton Rognir,headphone,flat,,,,-5.9,7,6,PK,1562.0,-1.71,2.34,,,headphone_eq/Kennerton Rognir/iir-autoeq-flat.txt
Kennerton Rognir,headphone,flat,,,,-5.9,7,7,PK,3963.0,6.0,0.79,,,headphone_eq/Kennerton Rognir/iir-autoeq-flat.txt
Kennerton Rognir,headphone,score,,,,-5.9,7,1,PK,60.0,2.47,2.14,,,headphone_eq/Kennerton Rognir/iir-autoeq-score.txt
Kennerton Rognir,headphone,score,,,,-5.9,7,2,PK,134.0,-0.82,1.89,,,headphone_eq/Kennerton Rognir/iir-autoeq-score.txt
Kennerton Rognir,headphone,score,,,,-5.9,7,3,PK,195.0,4.65,1.99,,,headphone_eq/Kennerton Rognir/iir-autoeq-score.txt
Kennerton Rognir,headphone,score,,,,-5.9,7,4,PK,657.0,4.62,2.72,,,headphone_eq/Kennerton Rognir/iir-autoeq-score.txt
Kennerton Rognir,headphone,score,,,,-5.9,7,5,PK,751.0,-4.38,1.46,,,headphone_eq/Kennerton Rognir/iir-autoeq-score.txt
Kennerton Rognir,headphone,score,,,,-5.9,7,6,PK,1648.0,-2.23,3.07,,,headphone_eq/Kennerton Rognir/iir-autoeq-score.txt
Kennerton Rognir,headphone,score,,,,-5.9,7,7,PK,4027.0,6.0,0.67,,,headphone_eq/Kennerton Rognir/iir-autoeq-score.txt
Koss Porta Pro,headphone,flat,,,,-5.9,7,1,PK,60.0,2.82,3.42,,,headphone_eq/Koss Porta Pro/iir-autoeq-flat.txt
Koss Porta Pro,headphone,flat,,,,-5.9,7,2,PK,169.0,-3.79,0.88,,,headphone_eq/Koss Porta Pro/iir-autoeq-flat.txt
Koss Porta Pro,headphone,flat,,,,-5.9,7,3,PK,313.0,-0.38,1.27,,,headphone_eq/Koss Porta Pro/iir-autoeq-flat.txt
Koss Porta Pro,headphone,flat,,,,-5.9,7,4,PK,417.0,1.29,2.73,,,headphone_eq/Koss Porta Pro/iir-autoeq-flat.txt
Koss Porta Pro,headphone,flat,,,,-5.9,7,5,PK,1191.0,0.35,1.65,,,headphone_eq/Koss Porta Pro/iir-autoeq-flat.txt
Koss Porta Pro,headphone,flat,,,,-5.9,7,6,PK,1998.0,-3.99,2.2,,,headphone_eq/Koss Porta Pro/iir-autoeq-flat.txt
Koss Porta Pro,headphone,flat,,,,-5.9,7,7,PK,5230.0,6.0,0.5,,,headphone_eq/Koss Porta Pro/iir-autoeq-flat.txt
Koss Porta Pro,headphone,score,,,,-5.9,7,1,PK,61.0,2.32,3.77,,,headphone_eq/Koss Porta Pro/iir-autoeq-score.txt
Koss Porta Pro,headphone,score,,,,-5.9,7,2,PK,159.0,-2.61,1.1,,,headphone_eq/Koss Porta Pro/iir-autoeq-score.txt
Koss Porta Pro,headphone,score,,,,-5.9,7,3,PK,297.0,-1.88,0.51,,,headphone_eq/Koss Porta Pro/iir-autoeq-score.txt
Koss Porta Pro,headphone,score,,,,-5.9,7,4,PK,406.0,1.62,2.65,,,headphone_eq/Koss Porta Pro/iir-autoeq-score.txt
Koss Porta Pro,headphone,score,,,,-5.9,7,5,PK,725.0,1.43,1.46,,,headphone_eq/Koss Porta Pro/iir-autoeq-score.txt
Koss Porta Pro,headphone,score,,,,-5.9,7,6,PK,2034.0,-3.23,2.68,,,headphone_eq/Koss Porta Pro/iir-autoeq-score.txt
Koss Porta Pro,headphone,score,,,,-5.9,7,7,PK,5910.0,6.0,0.5,,,headphone_eq/Koss Porta Pro/iir-autoeq-score.txt
KZ CCA Trio,headphone,flat,,,,-3.4,7,1,PK,111.0,3.05,2.3,,,headphone_eq/KZ CCA Trio/iir-autoeq-flat.txt
KZ CCA Trio,headphone,flat,,,,-3.4,7,2,PK,119.0,-6.01,0.94,,,headphone_eq/KZ CCA Trio/iir-autoeq-flat.txt
KZ CCA Trio,headphone,flat,,,,-3.4,7,3,PK,329.0,0.22,0.99,,,headphone_eq/KZ CCA Trio/iir-autoeq-flat.txt
KZ CCA Trio,headphone,flat,,,,-3.4,7,4,PK,375.0,0.75,3.68,,,headphone_eq/KZ CCA Trio/iir-autoeq-flat.txt
KZ CCA Trio,headphone,flat,,,,-3.4,7,5,PK,657.0,2.29,1.35,,,headphone_eq/KZ CCA Trio/iir-autoeq-flat.txt
KZ CCA Trio,headphone,flat,,,,-3.4,7,6,PK,2996.0,-1.27,1.51,,,headphone_eq/KZ CCA Trio/iir-autoeq-flat.txt
KZ CCA Trio,headphone,flat,,,,-3.4,7,7,PK,6637.0,3.55,2.42,,,headphone_eq/KZ CCA Trio/iir-autoeq-flat.txt
KZ CCA Trio,headphone,score,,,,-4.1,7,1,PK,60.0,1.32,2.04,,,headphone_eq/KZ CCA Trio/iir-autoeq-score.txt
KZ CCA Trio,headphone,score,,,,-4.1,7,2,PK,70.0,-2.9,0.87,,,headphone_eq/KZ CCA Trio/iir-autoeq-score.txt
KZ CCA Trio,headphone,score,,,,-4.1,7,3,PK,155.0,-3.03,1.45,,,headphone_eq/KZ CCA Trio/iir-autoeq-score.txt
KZ CCA Trio,headphone,score,,,,-4.1,7,4,PK,412.0,0.63,1.75,,,headphone_eq/KZ CCA Trio/iir-autoeq-score.txt
KZ CCA Trio,headphone,score,,,,-4.1,7,5,PK,657.0,2.11,1.43,,,headphone_eq/KZ CCA Trio/iir-autoeq-score.txt
KZ CCA Trio,headphone,score,,,,-4.1,7,6,PK,3092.0,-1.42,1.85,,,headphone_eq/KZ CCA Trio/iir-autoeq-score.txt
KZ CCA Trio,headphone,score,,,,-4.1,7,7,PK,6648.0,4.18,2.84,,,headphone_eq/KZ CCA Trio/iir-autoeq-score.txt
LTS V3,headphone,flat,,,,-4.6,7,1,PK,60.0,2.14,0.97,,,headphone_eq/LTS V3/iir-autoeq-flat.txt
LTS V3,headphone,flat,,,,-4.6,7,2,PK,153.0,2.59,1.42,,,headphone_eq/LTS V3/iir-autoeq-flat.txt
LTS V3,headphone,flat,,,,-4.6,7,3,PK,158.0,-3.32,1.13,,,headphone_eq/LTS V3/iir-autoeq-flat.txt
LTS V3,headphone,flat,,,,-4.6,7,4,PK,428.0,1.21,1.9,,,headphone_eq/LTS V3/iir-autoeq-flat.txt
LTS V3,headphone,flat,,,,-4.6,7,5,PK,657.0,0.68,3.49,,,headphone_eq/LTS V3/iir-autoeq-flat.txt
LTS V3,headphone,flat,,,,-4.6,7,6,PK,1460.0,-1.3,3.81,,,headphone_eq/LTS V3/iir-autoeq-flat.txt
LTS V3,headphone,flat,,,,-4.6,7,7,PK,3244.0,4.61,1.57,,,headphone_eq/LTS V3/iir-autoeq-flat.txt
LTS V3,headphone,score,,,,-4.7,7,1,PK,60.0,2.17,1.01,,,headphone_eq/LTS V3/iir-autoeq-score.txt
LTS V3,headphone,score,,,,-4.7,7,2,PK,134.0,2.34,1.18,,,headphone_eq/LTS V3/iir-autoeq-score.txt
LTS V3,headphone,score,,,,-4.7,7,3,PK,139.0,-2.99,1.04,,,headphone_eq/LTS V3/iir-autoeq-score.txt
LTS V3,headphone,score,,,,-4.7,7,4,PK,440.0,1.2,1.84,,,headphone_eq/LTS V3/iir-autoeq-score.txt
LTS V3,headphone,score,,,,-4.7,7,5,PK,657.0,0.66,3.44,,,headphone_eq/LTS V3/iir-autoeq-score.txt
LTS V3,headphone,score,,,,-4.7,7,6,PK,1460.0,-0.95,4.4,,,headphone_eq/LTS V3/iir-autoeq-score.txt
LTS V3,headphone,score,,,,-4.7,7,7,PK,3405.0,4.7,2.19,,,headphone_eq/LTS V3/iir-autoeq-score.txt
Meze Audio 105 AER,headphone,flat,,,,-3.2,7,1,PK,60.0,2.87,3.41,,,headphone_eq/Meze Audio 105 AER/iir-autoeq-flat.txt
Meze Audio 105 AER,headphone,flat,,,,-3.2,7,2,PK,120.0,-0.89,1.81,,,headphone_eq/Meze Audio 105 AER/iir-autoeq-flat.txt
Meze Audio 105 AER,headphone,flat,,,,-3.2,7,3,PK,328.0,-3.89,0.5,,,headphone_eq/Meze Audio 105 AER/iir-autoeq-flat.txt
Meze Audio 105 AER,headphone,flat,,,,-3.2,7,4,PK,404.0,2.82,2.6,,,headphone_eq/Meze Audio 105 AER/iir-autoeq-flat.txt
Meze Audio 105 AER,headphone,flat,,,,-3.2,7,5,PK,2024.0,3.86,3.48,,,headphone_eq/Meze Audio 105 AER/iir-autoeq-flat.txt
Meze Audio 105 AER,headphone,flat,,,,-3.2,7,6,PK,3243.0,1.57,2.96,,,headphone_eq/Meze Audio 105 AER/iir-autoeq-flat.txt
Meze Audio 105 AER,headphone,flat,,,,-3.2,7,7,PK,3956.0,-5.55,2.24,,,headphone_eq/Meze Audio 105 AER/iir-autoeq-flat.txt
Meze Audio 105 AER,headphone,score,,,,-2.5,7,1,PK,60.0,2.72,3.31,,,headphone_eq/Meze Audio 105 AER/iir-autoeq-score.txt
Meze Audio 105 AER,headphone,score,,,,-2.5,7,2,PK,121.0,-0.78,1.96,,,headphone_eq/Meze Audio 105 AER/iir-autoeq-score.txt
Meze Audio 105 AER,headphone,score,,,,-2.5,7,3,PK,296.0,-3.56,0.5,,,headphone_eq/Meze Audio 105 AER/iir-autoeq-score.txt
Meze Audio 105 AER,headphone,score,,,,-2.5,7,4,PK,409.0,1.77,2.06,,,headphone_eq/Meze Audio 105 AER/iir-autoeq-score.txt
Meze Audio 105 AER,headphone,score,,,,-2.5,7,5,PK,937.0,-1.72,2.75,,,headphone_eq/Meze Audio 105 AER/iir-autoeq-score.txt
Meze Audio 105 AER,headphone,score,,,,-2.5,7,6,PK,2044.0,3.12,2.17,,,headphone_eq/Meze Audio 105 AER/iir-autoeq-score.txt
Meze Audio 105 AER,headphone,score,,,,-2.5,7,7,PK,4060.0,-5.26,2.99,,,headphone_eq/Meze Audio 105 AER/iir-autoeq-score.txt
Meze Audio Liric,headphone,flat,,,,-5.8,7,1,PK,79.0,1.9,3.19,,,headphone_eq/Meze Audio Liric/iir-autoeq-flat.txt
Meze Audio Liric,headphone,flat,,,,-5.8,7,2,PK,96.0,-3.99,1.01,,,headphone_eq/Meze Audio Liric/iir-autoeq-flat.txt
Meze Audio Liric,headphone,flat,,,,-5.8,7,3,PK,173.0,1.65,2.32,,,headphone_eq/Meze Audio Liric/iir-autoeq-flat.txt
Meze Audio Liric,headphone,flat,,,,-5.8,7,4,PK,351.0,2.35,1.52,,,headphone_eq/Meze Audio Liric/iir-autoeq-flat.txt
Meze Audio Liric,headphone,flat,,,,-5.8,7,5,PK,840.0,-2.31,2.06,,,headphone_eq/Meze Audio Liric/iir-autoeq-flat.txt
Meze Audio Liric,headphone,flat,,,,-5.8,7,6,PK,1460.0,-2.38,1.46,,,headphone_eq/Meze Audio Liric/iir-autoeq-flat.txt
Meze Audio Liric,headphone,flat,,,,-5.8,7,7,PK,3984.0,6.0,0.5,,,headphone_eq/Meze Audio Liric/iir-autoeq-flat.txt
Meze Audio Liric,headphone,score,,,,-6.0,7,1,PK,60.0,-0.95,2.91,,,headphone_eq/Meze Audio Liric/iir-autoeq-score.txt
Meze Audio Liric,headphone,score,,,,-6.0,7,2,PK,108.0,-3.31,1.75,,,headphone_eq/Meze Audio Liric/iir-autoeq-score.txt
Meze Audio Liric,headphone,score,,,,-6.0,7,3,PK,176.0,0.98,2.56,,,headphone_eq/Meze Audio Liric/iir-autoeq-score.txt
Meze Audio Liric,headphone,score,,,,-6.0,7,4,PK,362.0,1.84,1.44,,,headphone_eq/Meze Audio Liric/iir-autoeq-score.txt
Meze Audio Liric,headphone,score,,,,-6.0,7,5,PK,1023.0,-3.97,2.47,,,headphone_eq/Meze Audio Liric/iir-autoeq-score.txt
Meze Audio Liric,headphone,score,,,,-6.0,7,6,PK,1460.0,-1.36,3.96,,,headphone_eq/Meze Audio Liric/iir-autoeq-score.txt
Meze Audio Liric,headphone,score,,,,-6.0,7,7,PK,4558.0,6.0,0.5,,,headphone_eq/Meze Audio Liric/iir-autoeq-score.txt
Monoprice M1570C,headphone,flat,,,,-6.0,7,1,PK,66.0,6.0,0.94,,,headphone_eq/Monoprice M1570C/iir-autoeq-flat.txt
Monoprice M1570C,headphone,flat,,,,-6.0,7,2,PK,71.0,-1.3,2.79,,,headphone_eq/Monoprice M1570C/iir-autoeq-flat.txt
Monoprice M1570C,headphone,flat,,,,-6.0,7,3,PK,137.0,3.3,0.97,,,headphone_eq/Monoprice M1570C/iir-autoeq-flat.txt
Monoprice M1570C,headphone,flat,,,,-6.0,7,4,PK,347.0,3.09,1.76,,,headphone_eq/Monoprice M1570C/iir-autoeq-flat.txt
Monoprice M1570C,headphone,flat,,,,-6.0,7,5,PK,664.0,1.96,2.01,,,headphone_eq/Monoprice M1570C/iir-autoeq-flat.txt
Monoprice M1570C,headphone,flat,,,,-6.0,7,6,PK,1760.0,-0.74,1.26,,,headphone_eq/Monoprice M1570C/iir-autoeq-flat.txt
Monoprice M1570C,headphone,flat,,,,-6.0,7,7,PK,3732.0,1.53,2.04,,,headphone_eq/Monoprice M1570C/iir-autoeq-flat.txt
Monoprice M1570C,headphone,score,,,,-6.0,7,1,PK,65.0,5.98,0.6,,,headphone_eq/Monoprice M1570C/iir-autoeq-score.txt
Monoprice M1570C,headphone,score,,,,-6.0,7,2,PK,69.0,-0.4,5.08,,,headphone_eq/Monoprice M1570C/iir-autoeq-score.txt
Monoprice M1570C,headphone,score,,,,-6.0,7,3,PK,142.0,2.28,1.88,,,headphone_eq/Monoprice M1570C/iir-autoeq-score.txt
Monoprice M1570C,headphone,score,,,,-6.0,7,4,PK,396.0,3.53,1.19,,,headphone_eq/Monoprice M1570C/iir-autoeq-score.txt
Monoprice M1570C,headphone,score,,,,-6.0,7,5,PK,875.0,-0.04,4.02,,,headphone_eq/Monoprice M1570C/iir-autoeq-score.txt
Monoprice M1570C,headphone,score,,,,-6.0,7,6,PK,3087.0,-5.4,1.69,,,headphone_eq/Monoprice M1570C/iir-autoeq-score.txt
Monoprice M1570C,headphone,score,,,,-6.0,7,7,PK,3425.0,4.16,1.15,,,headphone_eq/Monoprice M1570C/iir-autoeq-score.txt
Monoprice Monolith M565,headphone,flat,,,,-6.0,7,1,PK,66.0,4.11,0.62,,,headphone_eq/Monoprice Monolith M565/iir-autoeq-flat.txt
Monoprice Monolith M565,headphone,flat,,,,-6.0,7,2,PK,134.0,2.89,1.77,,,headphone_eq/Monoprice Monolith M565/iir-autoeq-flat.txt
Monoprice Monolith M565,headphone,flat,,,,-6.0,7,3,PK,140.0,-4.28,1.27,,,headphone_eq/Monoprice Monolith M565/iir-autoeq-flat.txt
Monoprice Monolith M565,headphone,flat,,,,-6.0,7,4,PK,342.0,-0.49,0.5,,,headphone_eq/Monoprice Monolith M565/iir-autoeq-flat.txt
Monoprice Monolith M565,headphone,flat,,,,-6.0,7,5,PK,1035.0,-4.63,2.59,,,headphone_eq/Monoprice Monolith M565/iir-autoeq-flat.txt
Monoprice Monolith M565,headphone,flat,,,,-6.0,7,6,PK,1460.0,0.2,3.78,,,headphone_eq/Monoprice Monolith M565/iir-autoeq-flat.txt
Monoprice Monolith M565,headphone,flat,,,,-6.0,7,7,PK,4665.0,6.0,0.5,,,headphone_eq/Monoprice Monolith M565/iir-autoeq-flat.txt
Monoprice Monolith M565,headphone,score,,,,-6.1,7,1,PK,69.0,5.8,1.08,,,headphone_eq/Monoprice Monolith M565/iir-autoeq-score.txt
Monoprice Monolith M565,headphone,score,,,,-6.1,7,2,PK,72.0,-2.16,1.97,,,headphone_eq/Monoprice Monolith M565/iir-autoeq-score.txt
Monoprice Monolith M565,headphone,score,,,,-6.1,7,3,PK,154.0,-0.25,3.0,,,headphone_eq/Monoprice Monolith M565/iir-autoeq-score.txt
Monoprice Monolith M565,headphone,score,,,,-6.1,7,4,PK,302.0,-1.56,0.5,,,headphone_eq/Monoprice Monolith M565/iir-autoeq-score.txt
Monoprice Monolith M565,headphone,score,,,,-6.1,7,5,PK,1460.0,-2.8,2.13,,,headphone_eq/Monoprice Monolith M565/iir-autoeq-score.txt
Monoprice Monolith M565,headphone,score,,,,-6.1,7,6,PK,2219.0,3.99,3.2,,,headphone_eq/Monoprice Monolith M565/iir-autoeq-score.txt
Monoprice Monolith M565,headphone,score,,,,-6.1,7,7,PK,5452.0,5.98,0.5,,,headphone_eq/Monoprice Monolith M565/iir-autoeq-score.txt
MOONDROP Chu II,headphone,flat,,,,-3.6,7,1,PK,89.0,3.39,0.79,,,headphone_eq/MOONDROP Chu II/iir-autoeq-flat.txt
MOONDROP Chu II,headphone,flat,,,,-3.6,7,2,PK,153.0,-3.59,0.9,,,headphone_eq/MOONDROP Chu II/iir-autoeq-flat.txt
MOONDROP Chu II,headphone,flat,,,,-3.6,7,3,PK,157.0,1.08,2.8,,,headphone_eq/MOONDROP Chu II/iir-autoeq-flat.txt
MOONDROP Chu II,headphone,flat,,,,-3.6,7,4,PK,417.0,1.64,2.35,,,headphone_eq/MOONDROP Chu II/iir-autoeq-flat.txt
MOONDROP Chu II,headphone,flat,,,,-3.6,7,5,PK,667.0,1.97,1.44,,,headphone_eq/MOONDROP Chu II/iir-autoeq-flat.txt
MOONDROP Chu II,headphone,flat,,,,-3.6,7,6,PK,3844.0,-1.69,1.58,,,headphone_eq/MOONDROP Chu II/iir-autoeq-flat.txt
MOONDROP Chu II,headphone,flat,,,,-3.6,7,7,PK,6704.0,3.97,2.79,,,headphone_eq/MOONDROP Chu II/iir-autoeq-flat.txt
MOONDROP Chu II,headphone,score,,,,-2.8,7,1,PK,70.0,2.19,1.48,,,headphone_eq/MOONDROP Chu II/iir-autoeq-score.txt
MOONDROP Chu II,headphone,score,,,,-2.8,7,2,PK,137.0,2.79,1.53,,,headphone_eq/MOONDROP Chu II/iir-autoeq-score.txt
MOONDROP Chu II,headphone,score,,,,-2.8,7,3,PK,152.0,-3.75,1.44,,,headphone_eq/MOONDROP Chu II/iir-autoeq-score.txt
MOONDROP Chu II,headphone,score,,,,-2.8,7,4,PK,355.0,0.77,2.74,,,headphone_eq/MOONDROP Chu II/iir-autoeq-score.txt
MOONDROP Chu II,headphone,score,,,,-2.8,7,5,PK,657.0,2.69,1.79,,,headphone_eq/MOONDROP Chu II/iir-autoeq-score.txt
MOONDROP Chu II,headphone,score,,,,-2.8,7,6,PK,2136.0,-0.73,1.52,,,headphone_eq/MOONDROP Chu II/iir-autoeq-score.txt
MOONDROP Chu II,headphone,score,,,,-2.8,7,7,PK,6734.0,2.81,2.3,,,headphone_eq/MOONDROP Chu II/iir-autoeq-score.txt
MOONDROP Para 2,headphone,flat,,,,-6.0,7,1,PK,60.0,2.77,2.63,,,headphone_eq/MOONDROP Para 2/iir-autoeq-flat.txt
MOONDROP Para 2,headphone,flat,,,,-6.0,7,2,PK,82.0,4.09,0.78,,,headphone_eq/MOONDROP Para 2/iir-autoeq-flat.txt
MOONDROP Para 2,headphone,flat,,,,-6.0,7,3,PK,296.0,-1.19,1.52,,,headphone_eq/MOONDROP Para 2/iir-autoeq-flat.txt
MOONDROP Para 2,headphone,flat,,,,-6.0,7,4,PK,350.0,2.01,1.83,,,headphone_eq/MOONDROP Para 2/iir-autoeq-flat.txt
MOONDROP Para 2,headphone,flat,,,,-6.0,7,5,PK,1153.0,-3.53,2.01,,,headphone_eq/MOONDROP Para 2/iir-autoeq-flat.txt
MOONDROP Para 2,headphone,flat,,,,-6.0,7,6,PK,2064.0,4.38,3.82,,,headphone_eq/MOONDROP Para 2/iir-autoeq-flat.txt
MOONDROP Para 2,headphone,flat,,,,-6.0,7,7,PK,5046.0,3.97,0.5,,,headphone_eq/MOONDROP Para 2/iir-autoeq-flat.txt
MOONDROP Para 2,headphone,score,,,,-6.0,7,1,PK,60.0,1.87,3.03,,,headphone_eq/MOONDROP Para 2/iir-autoeq-score.txt
MOONDROP Para 2,headphone,score,,,,-6.0,7,2,PK,77.0,4.5,0.74,,,headphone_eq/MOONDROP Para 2/iir-autoeq-score.txt
MOONDROP Para 2,headphone,score,,,,-6.0,7,3,PK,295.0,-1.36,1.53,,,headphone_eq/MOONDROP Para 2/iir-autoeq-score.txt
MOONDROP Para 2,headphone,score,,,,-6.0,7,4,PK,365.0,2.19,1.65,,,headphone_eq/MOONDROP Para 2/iir-autoeq-score.txt
MOONDROP Para 2,headphone,score,,,,-6.0,7,5,PK,678.0,-1.11,1.29,,,headphone_eq/MOONDROP Para 2/iir-autoeq-score.txt
MOONDROP Para 2,headphone,score,,,,-6.0,7,6,PK,1460.0,-0.52,3.16,,,headphone_eq/MOONDROP Para 2/iir-autoeq-score.txt
MOONDROP Para 2,headphone,score,,,,-6.0,7,7,PK,7778.0,6.0,0.5,,,headphone_eq/MOONDROP Para 2/iir-autoeq-score.txt
Neumann NDH20,headphone,flat,,,,-6.3,7,1,PK,83.0,-9.0,0.5,,,headphone_eq/Neumann NDH20/iir-autoeq-flat.txt
Neumann NDH20,headphone,flat,,,,-6.3,7,2,PK,96.0,3.86,2.31,,,headphone_eq/Neumann NDH20/iir-autoeq-flat.txt
Neumann NDH20,headphone,flat,,,,-6.3,7,3,PK,323.0,-6.38,0.5,,,headphone_eq/Neumann NDH20/iir-autoeq-flat.txt
Neumann NDH20,headphone,flat,,,,-6.3,7,4,PK,364.0,2.41,1.62,,,headphone_eq/Neumann NDH20/iir-autoeq-flat.txt
Neumann NDH20,headphone,flat,,,,-6.3,7,5,PK,2209.0,2.58,3.86,,,headphone_eq/Neumann NDH20/iir-autoeq-flat.txt
Neumann NDH20,headphone,flat,,,,-6.3,7,6,PK,2575.0,6.0,4.45,,,headphone_eq/Neumann NDH20/iir-autoeq-flat.txt
Neumann NDH20,headphone,flat,,,,-6.3,7,7,PK,3296.0,-1.32,3.66,,,headphone_eq/Neumann NDH20/iir-autoeq-flat.txt
Neumann NDH20,headphone,score,,,,-4.3,7,1,PK,60.0,-7.12,0.5,,,headphone_eq/Neumann NDH20/iir-autoeq-score.txt
Neumann NDH20,headphone,score,,,,-4.3,7,2,PK,98.0,1.59,3.62,,,headphone_eq/Neumann NDH20/iir-autoeq-score.txt
Neumann NDH20,headphone,score,,,,-4.3,7,3,PK,295.0,-9.21,0.53,,,headphone_eq/Neumann NDH20/iir-autoeq-score.txt
Neumann NDH20,headphone,score,,,,-4.3,7,4,PK,368.0,3.73,1.61,,,headphone_eq/Neumann NDH20/iir-autoeq-score.txt
Neumann NDH20,headphone,score,,,,-4.3,7,5,PK,1238.0,0.71,3.83,,,headphone_eq/Neumann NDH20/iir-autoeq-score.txt
Neumann NDH20,headphone,score,,,,-4.3,7,6,PK,2607.0,6.0,3.44,,,headphone_eq/Neumann NDH20/iir-autoeq-score.txt
Neumann NDH20,headphone,score,,,,-4.3,7,7,PK,4984.0,-5.33,1.29,,,headphone_eq/Neumann NDH20/iir-autoeq-score.txt
NICE HCK NX8,headphone,flat,,,,-3.2,7,1,PK,73.0,3.88,1.69,,,headphone_eq/NICE HCK NX8/iir-autoeq-flat.txt
NICE HCK NX8,headphone,flat,,,,-3.2,7,2,PK,74.0,-3.2,2.44,,,headphone_eq/NICE HCK NX8/iir-autoeq-flat.txt
